FRAME,DISP
8.088278899999976,-64.2557923874505
8.136380699999973,-64.70181665878724
8.183147299999975,-65.2441191594263
8.229131999999977,-65.78093537433803
8.275240599999977,-66.19629871207336
8.323080899999974,-66.69840726907049
8.371339899999972,-67.19118884437826
8.41754989999997,-67.82572635181111
8.46441389999997,-68.3996757667277
8.51079549999997,-68.95304877743452
8.55743579999997,-69.63856644109973
8.60516389999997,-70.25549011277026
8.65291679999997,-70.81255228657292
8.700159099999967,-71.38862827192386
8.748027899999967,-72.00673142847246
8.794950199999965,-72.72384202129453
8.842615699999966,-73.26843026537043
8.890527599999965,-73.81137505300305
8.937478799999964,-74.318375312407
8.983871599999963,-74.89378464566298
9.029582699999962,-75.43944639347478
9.07623139999996,-75.97774771061098
9.123542799999962,-76.6524167568005
9.17007709999996,-77.20350118846909
9.21613499999996,-77.81989682216451
9.262499799999963,-78.46122639212548
9.309212899999961,-79.00853200275981
9.355835999999963,-79.45634550621695
9.40298109999996,-80.06076495169076
9.448595899999964,-80.6359748676712
9.49470789999996,-81.33813221113039
9.54234989999996,-81.89442506870458
9.590345399999963,-82.52969584913701
9.636389699999961,-83.11989316140335
9.68413229999996,-83.83632506702203
9.73042569999996,-84.29655022605156
9.77684099999996,-84.90362792357622
9.82282399999996,-85.49749544253415
9.869497899999958,-86.10156868097586
9.915919899999958,-86.74480508232615
9.962046399999958,-87.30815995847313
10.008791299999958,-87.77149762925052
10.054873699999957,-88.3660715931047
10.102116199999957,-88.99817680396455
10.149028399999958,-89.70073012181325
10.194967799999956,-90.32362152372323
10.242527499999957,-90.98246832666344
10.288695099999957,-91.60649536551978
10.335782599999957,-92.22366567103768
10.382161999999957,-92.83304800098094
10.429124899999957,-93.45181874202555
10.466290999999957,-94.1650858203179
10.52342479999996,-94.8009299024599
10.569457299999963,-95.407749474212
10.615767299999964,-96.04830548155253
10.663454299999964,-96.68439713676653
10.710690099999963,-97.28070511897515
